  2450626.92803   17.153    0.015
  2450627.89370   17.283    0.020
  2450631.90917   17.057    0.020
  2450632.90391   17.251    0.022
  2450635.87984   17.290    0.021
  2450643.84923   17.179    0.020
  2450645.87536   17.138    0.020
  2450649.83805   17.270    0.036
  2450656.89055   17.071    0.017
  2450657.89442   17.275    0.025
  2450665.87021   17.224    0.020
  2450666.87230   17.318    0.028
  2450668.86209   17.280    0.028
  2450670.82776   17.006    0.021
  2450671.85022   17.325    0.020
  2450672.85517   17.303    0.021
  2450673.76822   17.026    0.017
  2450684.78318   17.131    0.022
  2450685.78368   17.275    0.029
  2450686.73976   17.309    0.022
  2450687.90106   17.246    0.022
  2450688.86897   17.333    0.024
  2450689.73551   17.342    0.021
  2450697.70137   17.311    0.024
  2450699.72743   17.307    0.020
  2450700.71251   17.342    0.020
  2450701.68419   17.047    0.021
  2450704.67877   17.138    0.020
  2450706.77160   17.073    0.025
  2450707.70768   17.223    0.028
  2450713.71974   17.325    0.020
  2450714.73630   17.156    0.017
  2450715.77716   17.213    0.017
  2450716.75968   17.390    0.020
  2450726.72686   17.222    0.020
  2450728.71997   17.009    0.022
  2450729.66435   17.219    0.020
  2450730.61569   17.317    0.025
  2450733.67530   17.294    0.029
  2450739.69751   17.183    0.022
  2450741.66111   17.387    0.025
  2450742.65491   17.128    0.022
  2450744.62343   17.336    0.022
  2450745.66333   17.125    0.018
  2450746.60813   17.239    0.024
  2450748.56257   17.130    0.024
  2450752.77710   17.333    0.025
  2450753.71685   17.065    0.022
  2450755.57208   17.335    0.024
  2450759.57471   17.071    0.018
  2450760.57904   17.317    0.029
  2450761.57429   17.363    0.034
  2450762.57229   17.116    0.022
  2450762.70255   17.235    0.028
  2450763.59128   17.325    0.031
  2450763.73554   17.321    0.024
  2450765.55464   17.143    0.028
  2450766.59156   17.329    0.027
  2450766.65811   17.307    0.031
  2450767.56600   17.159    0.035
  2450769.55092   17.310    0.032
  2450770.64722   17.073    0.021
  2450771.62338   17.365    0.025
  2450772.55145   17.333    0.027
  2450773.57404   17.065    0.021
  2450774.64386   17.410    0.034
  2450775.59676   17.187    0.021
  2450776.67771   17.219    0.029
  2450777.59464   17.375    0.022
  2450778.56780   17.154    0.025
  2450778.65929   17.128    0.024
  2450779.62718   17.279    0.024
  2450780.62697   17.317    0.025
  2450781.60355   17.123    0.022
  2450782.60120   17.286    0.029
  2450783.58096   17.327    0.021
  2450784.62055   17.193    0.025
  2450785.59140   17.310    0.024
  2450786.59612   17.094    0.020
  2450787.67652   17.272    0.024
  2450788.60813   17.331    0.028
  2450790.55814   17.265    0.027
  2450795.56990   17.097    0.021
  2450796.61950   17.338    0.027
  2450797.68999   17.089    0.024
  2450798.60740   17.191    0.021
  2450800.60531   17.100    0.021
  2450802.58584   17.323    0.024
  2450806.60266   17.102    0.028
  2450817.63010   17.246    0.032
  2450819.67120   16.997    0.036
  2450820.67020   17.305    0.028
  2450822.59015   16.995    0.022
  2450823.66742   17.349    0.028
  2450824.61555   17.260    0.032
  2450824.67838   17.358    0.038
  2450828.64878   17.161    0.024
  2450829.61538   17.351    0.025
  2450832.62230   17.330    0.025
  2450833.64241   17.153    0.021
  2450836.58997   17.136    0.022
  2450838.56310   17.285    0.034
  2450840.57853   17.313    0.029
  2450845.58419   17.246    0.024
  2450855.55832   17.058    0.032
  2450856.54620   17.261    0.032
  2450859.54583   17.289    0.027
  2450860.57814   17.217    0.034
  2450866.56544   17.146    0.022
  2450962.91457   17.299    0.028
  2450986.88085   17.015    0.027
  2450987.89315   17.329    0.031
  2450991.90703   17.242    0.027
  2450996.87479   17.290    0.025
  2450998.88047   17.363    0.027
  2451003.81165   17.091    0.029
  2451005.83707   17.101    0.025
  2451008.87022   17.108    0.027
  2451020.83312   17.282    0.027
  2451035.78764   17.375    0.029
  2451037.81490   17.322    0.024
  2451038.91392   17.058    0.025
  2451041.88435   17.088    0.020
  2451045.78549   17.271    0.021
  2451049.80590   17.262    0.024
  2451052.81630   16.981    0.024
  2451055.68604   17.263    0.025
  2451064.75984   17.172    0.028
  2451068.75171   17.351    0.028
  2451071.77970   17.186    0.021
  2451075.79684   17.266    0.022
  2451078.71862   17.262    0.034
  2451080.66466   17.047    0.028
  2451086.60752   17.071    0.025
  2451092.69071   17.328    0.032
  2451094.68686   17.106    0.018
  2451102.65547   17.080    0.020
  2451107.62380   17.381    0.029
  2451112.72999   17.362    0.028
  2451117.60541   17.280    0.028
  2451122.61700   17.114    0.029
  2451128.56559   17.187    0.028
  2451132.59595   17.344    0.028
  2451135.66463   17.014    0.021
  2451138.61742   17.033    0.021
  2451140.64979   17.363    0.029
  2451144.65281   17.179    0.021
  2451151.58728   17.354    0.028
  2451154.60687   17.258    0.034
  2451157.65262   17.128    0.025
  2451160.64412   17.114    0.022
  2451163.72605   17.189    0.022
  2451166.69310   17.258    0.042
  2451170.62201   17.361    0.025
  2451179.68084   17.086    0.029
  2451183.68971   17.350    0.036
  2451186.68355   17.381    0.032
  2451189.57210   17.341    0.027
  2451192.61669   17.354    0.027
  2451202.56325   17.168    0.022
  2451206.56687   17.372    0.028
  2451212.55844   17.275    0.027
  2451216.56448   17.193    0.025
  2451220.56067   17.360    0.025
  2451233.54380   17.349    0.027
