2450726.830100 16.27900 0.01100
2450739.863920 16.26500 0.01500
2450744.772220 16.36700 0.01400
2450745.856860 16.86500 0.01600
2450746.842710 16.32100 0.01200
2450747.738170 16.26000 0.01200
2450748.690140 16.29600 0.01300
2450750.803100 16.28600 0.01200
2450751.803940 16.27800 0.01200
2450752.861740 16.38700 0.01300
2450754.807990 16.33500 0.01600
2450755.785970 16.26600 0.01200
2450759.711810 16.28500 0.01100
2450761.793070 17.56800 0.02900
2450766.842760 16.30300 0.01500
2450773.798350 16.51800 0.01500
2450776.823550 16.34900 0.01100
2450780.783930 16.29800 0.01200
2450782.812550 16.30800 0.01200
2450788.840060 16.28700 0.01100
2450792.750110 16.34400 0.01400
2450795.835430 16.28200 0.01100
2450798.759740 16.31200 0.01100
2450817.758080 16.52600 0.01300
2450819.834790 16.31300 0.01400
2450824.705450 16.29600 0.01400
2450826.798110 16.44000 0.01400
2450827.694940 16.31600 0.01100
2450828.754560 16.26200 0.01100
2450829.702180 16.31300 0.01200
2450830.760280 16.37400 0.01200
2450831.597550 16.28300 0.01400
2450833.586730 16.38900 0.01200
2450834.690720 16.78200 0.01400
2450835.808510 16.31400 0.01200
2450837.670400 16.30800 0.01000
2450839.668850 16.29300 0.01300
2450841.757860 16.40100 0.01200
2450842.747780 16.84100 0.01600
2450844.602720 16.27200 0.01200
2450846.774660 16.43300 0.01200
2450850.765510 17.04100 0.01700
2450854.790400 16.48200 0.02200
2450855.712450 16.30000 0.01500
2450856.674460 16.25700 0.01600
2450857.733130 16.37200 0.01300
2450858.696270 17.60500 0.02500
2450859.763020 16.34500 0.01100
2450860.656000 16.28000 0.01300
2450865.573310 16.36000 0.01600
2450867.628380 16.36000 0.01600
2450874.692100 17.60800 0.02100
2450876.608150 16.27100 0.01000
2450876.710650 16.28500 0.01000
2450878.698170 16.53100 0.01300
2450880.632500 16.25900 0.01200
2450885.591650 16.27700 0.02000
2450887.676750 16.30300 0.01200
2450890.700380 17.25600 0.02500
2450892.547130 16.28100 0.01100
2450893.713370 16.27800 0.01300
2450896.515120 16.27600 0.01100
2450900.568590 16.29800 0.01300
2450919.570460 16.35400 0.01500
2450925.523520 16.26600 0.01400
2450931.581480 16.74800 0.01900
2450934.530300 16.32000 0.01700
2450947.545070 17.40700 0.03800
2450950.523470 16.32000 0.01300
2451079.814360 16.30600 0.01300
2451080.818000 16.47700 0.01200
2451083.828550 16.36800 0.01300
2451084.823940 17.23100 0.01800
2451086.851990 16.23200 0.01200
2451090.779600 16.27500 0.01500
2451092.830040 17.53200 0.02400
2451093.842120 16.33700 0.01200
2451106.771000 16.26300 0.01000
2451108.792020 17.60500 0.02300
2451114.801440 16.26800 0.01000
2451119.844700 16.28000 0.01100
2451120.749270 16.47600 0.01400
2451126.769080 16.27900 0.01200
2451129.833380 16.31500 0.01100
2451131.839330 16.32100 0.01400
2451132.828950 17.03900 0.01600
2451137.811130 16.31200 0.01100
2451138.852450 16.26500 0.01100
2451142.779140 16.29000 0.01000
2451152.736780 16.30400 0.01600
2451154.752340 16.25000 0.01300
2451155.708580 16.28300 0.01300
2451157.762460 16.48400 0.01400
2451159.768190 16.25200 0.01000
2451161.832180 16.33200 0.01000
2451163.834080 16.30200 0.01000
2451164.849020 16.45400 0.01000
2451166.766460 16.30900 0.01300
2451167.792710 16.27100 0.01400
2451168.775350 16.32800 0.01400
2451171.744240 16.29400 0.00900
2451175.741640 16.25700 0.01000
2451179.791090 16.27900 0.01200
2451181.754560 17.02800 0.01700
2451183.839500 16.25200 0.01000
2451185.836850 16.44500 0.01100
2451187.792180 16.28000 0.01000
2451189.728640 17.42200 0.01700
2451191.767340 16.27000 0.01000
2451192.826120 16.30900 0.01000
2451193.818080 16.47200 0.01100
2451194.693720 16.27900 0.01200
2451201.782210 16.53100 0.01400
2451202.791440 16.31100 0.01300
2451204.698020 16.36400 0.01300
2451206.798130 16.35200 0.01200
2451207.708400 16.27200 0.01400
2451211.766330 16.28000 0.01500
2451214.680450 16.36200 0.01400
2451215.585270 16.28500 0.01100
2451216.661680 16.27900 0.01100
2451217.743380 16.53500 0.01300
2451219.657060 16.26800 0.01300
2451220.765040 16.34900 0.01400
2451221.630920 17.01300 0.01800
2451223.719530 16.28300 0.01300
2451226.609160 16.32800 0.01200
2451227.613970 16.27200 0.01200
2451230.678760 16.35700 0.01500
2451233.574790 16.37500 0.01200
2451235.712580 16.28300 0.01500
2451238.635090 16.38500 0.01600
2451240.710860 16.28800 0.01400
2451242.528780 16.34700 0.01400
2451244.665310 16.32500 0.01300
2451247.523130 16.32500 0.01300
2451248.623310 16.27300 0.01400
2451251.577840 16.26900 0.01700
2451254.592350 16.58200 0.01600
2451255.625560 16.32000 0.01600
