2450726.798350 17.06200 0.01500
2450728.861640 16.51100 0.01100
2450729.844510 16.37200 0.01300
2450739.829210 16.43900 0.01400
2450742.841520 16.48000 0.01300
2450744.814360 16.94100 0.01600
2450745.823920 16.38600 0.01200
2450746.862010 16.38500 0.01200
2450747.681390 16.39900 0.01100
2450748.658740 16.40400 0.01500
2450750.739040 16.37500 0.01300
2450751.769540 16.57500 0.01500
2450752.830900 16.38700 0.01200
2450754.839210 16.36400 0.01200
2450755.736460 16.39500 0.01400
2450759.739670 16.36800 0.01100
2450760.794160 16.57700 0.01300
2450762.814870 16.55300 0.01400
2450769.827270 16.56700 0.01400
2450773.814690 16.36400 0.01200
2450776.840700 16.93100 0.01600
2450779.781600 16.37300 0.01300
2450781.798180 16.46700 0.01300
2450783.806580 16.42600 0.01000
2450788.809030 16.37100 0.01000
2450790.823820 16.44500 0.01100
2450795.780530 16.37200 0.01200
2450798.775820 16.42500 0.01300
2450805.837400 16.37400 0.01900
2450816.831470 16.39800 0.01100
2450817.773940 16.82600 0.01500
2450824.721320 16.42300 0.01300
2450826.693610 17.12400 0.01700
2450827.664060 16.39000 0.01200
2450828.723490 16.43600 0.01100
2450829.788010 16.36100 0.01500
2450830.605060 16.41600 0.01400
2450831.613070 16.46200 0.01300
2450832.735910 16.37000 0.01300
2450833.668700 16.51000 0.01100
2450834.721780 16.35800 0.01200
2450835.688940 16.93200 0.01500
2450836.657790 16.40000 0.01200
2450837.639290 16.38700 0.01000
2450838.766950 16.38200 0.01700
2450839.637940 16.42900 0.01200
2450840.758370 16.45200 0.01200
2450842.670440 16.56600 0.01400
2450844.618180 16.57400 0.01500
2450845.643270 16.41400 0.01000
2450850.714300 16.36600 0.01300
2450854.751750 16.38400 0.01500
2450855.736350 16.37500 0.01800
2450856.643710 16.37100 0.01400
2450857.702000 16.39700 0.01400
2450858.655820 16.84600 0.02000
2450859.731740 16.34600 0.01300
2450860.672930 16.51900 0.01500
2450865.540610 16.48500 0.01400
2450867.596060 17.03500 0.02200
2450874.707570 16.41900 0.01000
2450876.576740 16.92900 0.01300
2450876.676920 17.11400 0.01400
2450878.713610 16.43400 0.01200
2450880.600380 16.44700 0.01300
2450885.607070 16.80600 0.02700
2450887.645400 16.40600 0.01600
2450890.668970 16.46500 0.01400
2450892.562530 16.57200 0.01300
2450895.605880 16.42000 0.01200
2450898.583540 16.36400 0.00700
2450918.598790 16.40900 0.01800
2450922.503080 16.48900 0.01300
2450928.564990 16.40100 0.01800
2450933.527270 16.58100 0.01400
2450951.485200 16.48500 0.01200
2451041.899390 16.37500 0.01200
2451072.847720 16.40400 0.01100
2451078.807860 16.55300 0.01200
2451080.862100 16.52300 0.01200
2451081.811480 16.42700 0.01200
2451083.879720 16.39300 0.01100
2451084.793340 16.35700 0.01300
2451086.813660 16.36800 0.01100
2451089.776710 16.44900 0.01200
2451090.798490 16.44800 0.01300
2451091.856650 16.36800 0.01400
2451092.855000 16.39700 0.01200
2451102.860660 16.37800 0.01000
2451107.843630 16.43700 0.01100
2451113.856800 16.41100 0.01200
2451116.801030 16.42500 0.01000
2451126.702780 16.93900 0.01600
2451129.801530 16.35600 0.01100
2451131.806190 16.42900 0.01500
2451132.798060 16.37400 0.01200
2451134.811120 16.39100 0.01000
2451142.748440 16.45000 0.01000
2451151.843080 16.44400 0.01300
2451153.714710 16.84600 0.01400
2451155.670400 16.38900 0.01500
2451157.730980 16.45100 0.01500
2451159.735960 16.39600 0.01200
2451161.801030 16.35600 0.01000
2451163.797670 16.40700 0.01200
2451165.797860 16.36600 0.01100
2451167.732580 16.63400 0.01400
2451168.743580 16.35000 0.01200
2451171.711420 16.50400 0.01100
2451174.839250 16.38500 0.01000
2451178.757220 16.54700 0.01300
2451181.722780 16.45100 0.01400
2451183.756320 16.39000 0.01100
2451185.805240 16.85100 0.01400
2451187.758490 16.47400 0.01200
2451189.746850 16.44600 0.01100
2451191.811750 16.37800 0.01000
2451192.842520 16.40500 0.01000
2451194.662020 16.94900 0.01500
2451196.678880 16.41700 0.01300
2451202.684260 16.37000 0.01300
2451204.664410 16.40000 0.01400
2451207.677180 16.40900 0.01400
2451211.688310 16.37000 0.01300
2451213.719000 16.40500 0.01400
2451214.726900 16.37500 0.01300
2451215.553030 16.40500 0.01200
2451216.621090 16.38800 0.01200
2451217.688700 16.69400 0.01400
2451219.625910 16.54600 0.01400
2451221.596600 16.48000 0.01300
2451223.686740 16.38300 0.01300
2451224.566400 16.45800 0.01500
2451226.574650 17.10700 0.01600
2451227.581710 16.38000 0.01200
2451232.671280 16.37200 0.01200
2451235.572470 17.01100 0.01800
2451237.556400 16.41100 0.01900
