  2450627.91967   16.073    0.013
  2450628.92899   16.378    0.013
  2450632.92931   16.143    0.013
  2450633.93378   16.442    0.018
  2450635.92890   16.342    0.013
  2450643.89766   16.338    0.014
  2450645.90116   16.197    0.014
  2450649.87047   16.273    0.021
  2450656.91624   16.395    0.018
  2450657.85745   16.126    0.015
  2450664.82045   16.146    0.010
  2450664.90898   16.215    0.011
  2450666.90650   16.287    0.017
  2450667.91733   16.222    0.014
  2450668.88789   16.398    0.015
  2450670.85353   16.379    0.017
  2450671.87610   16.294    0.014
  2450672.92962   16.282    0.020
  2450673.73187   16.344    0.014
  2450684.80864   16.145    0.018
  2450685.74718   16.395    0.021
  2450686.78959   16.310    0.013
  2450688.89443   16.408    0.015
  2450689.78445   16.162    0.018
  2450697.75042   16.337    0.018
  2450698.89648   16.331    0.014
  2450699.75294   16.248    0.010
  2450701.73400   16.269    0.014
  2450704.70630   16.289    0.017
  2450706.73003   16.290    0.015
  2450707.76604   16.078    0.013
  2450708.73354   16.366    0.015
  2450712.73392   16.130    0.018
  2450713.77161   16.387    0.018
  2450714.78703   16.100    0.013
  2450716.72065   16.228    0.017
  2450720.69621   16.437    0.013
  2450722.66147   16.384    0.013
  2450726.75360   16.215    0.017
  2450728.65239   16.292    0.015
  2450729.71929   16.302    0.014
  2450730.64342   16.431    0.015
  2450733.70543   16.306    0.014
  2450739.77039   16.061    0.011
  2450741.69693   16.308    0.017
  2450742.78736   16.193    0.015
  2450745.69050   16.433    0.018
  2450747.62940   16.355    0.020
  2450748.59093   16.286    0.014
  2450749.59862   16.173    0.014
  2450750.59321   16.421    0.018
  2450751.60033   16.210    0.015
  2450752.80290   16.383    0.015
  2450753.74346   16.278    0.014
  2450754.71006   16.249    0.013
  2450759.60514   16.290    0.015
  2450762.59909   16.434    0.024
  2450762.73364   16.197    0.017
  2450763.61807   16.327    0.014
  2450763.69867   16.280    0.014
  2450764.70529   16.108    0.014
  2450765.64941   16.365    0.018
  2450766.68623   16.256    0.017
  2450767.59468   16.330    0.018
  2450767.65341   16.263    0.013
  2450767.74805   16.217    0.017
  2450769.57765   16.046    0.021
  2450770.56540   16.370    0.021
  2450772.57868   16.347    0.013
  2450772.75989   16.352    0.014
  2450773.64053   16.310    0.014
  2450775.62287   16.389    0.017
  2450776.61213   16.098    0.015
  2450776.76472   16.145    0.014
  2450778.59460   16.222    0.013
  2450779.57494   16.251    0.017
  2450779.72973   16.257    0.017
  2450780.74792   16.372    0.014
  2450781.62962   16.167    0.017
  2450783.60997   16.203    0.020
  2450784.65545   16.316    0.022
  2450785.55184   16.299    0.017
  2450786.55807   16.239    0.020
  2450787.63975   16.350    0.014
  2450788.56799   16.250    0.018
  2450790.60755   16.307    0.014
  2450795.59546   16.296    0.015
  2450796.58267   16.198    0.018
  2450797.56354   16.373    0.020
  2450798.63298   16.268    0.013
  2450800.56812   16.340    0.015
  2450806.56586   16.116    0.010
  2450808.58410   16.150    0.017
  2450816.66039   16.322    0.024
  2450817.65568   16.312    0.014
  2450819.63479   16.151    0.021
  2450822.62118   16.389    0.020
  2450824.64117   16.095    0.014
  2450825.62890   16.337    0.015
  2450828.67422   16.282    0.020
  2450829.64087   16.258    0.014
  2450832.64768   16.422    0.017
  2450834.54994   16.359    0.017
  2450836.61537   16.162    0.014
  2450838.63421   16.226    0.020
  2450840.62714   16.260    0.015
  2450842.63855   16.390    0.014
  2450843.62939   16.239    0.014
  2450845.62024   16.321    0.015
  2450850.60224   16.329    0.014
  2450855.60699   16.360    0.018
  2450856.57175   16.053    0.013
  2450858.53968   16.114    0.015
  2450860.54142   16.271    0.018
  2450874.53634   16.317    0.022
  2450963.91979   16.183    0.018
  2450986.90618   16.040    0.020
  2450987.91842   16.380    0.017
  2450996.90503   16.264    0.020
  2450998.83739   16.189    0.017
  2451003.83941   16.248    0.017
  2451005.86370   16.286    0.018
  2451008.89664   16.253    0.015
  2451020.85990   16.227    0.017
  2451025.84553   16.178    0.014
  2451035.81326   16.287    0.022
  2451037.84038   16.322    0.013
  2451038.85852   16.163    0.015
  2451041.84670   16.083    0.014
  2451045.81106   16.231    0.017
  2451049.83997   16.378    0.014
  2451053.73125   16.143    0.017
  2451059.84494   16.321    0.014
  2451061.83139   16.228    0.018
  2451064.78787   16.286    0.018
  2451069.70128   16.320    0.020
  2451074.68244   16.353    0.014
  2451077.67690   16.290    0.015
  2451079.67897   16.378    0.024
  2451081.72616   16.426    0.021
  2451084.66511   16.354    0.017
  2451087.68457   16.212    0.022
  2451090.65255   16.260    0.015
  2451092.71661   16.264    0.021
  2451102.68168   16.260    0.018
  2451107.64991   16.208    0.024
  2451112.69306   16.186    0.015
  2451122.64596   16.267    0.018
  2451128.59603   16.173    0.015
  2451132.62193   16.165    0.015
  2451138.66706   16.326    0.020
  2451140.67542   16.188    0.015
  2451144.70205   16.295    0.024
  2451151.61333   16.333    0.018
  2451154.57048   16.282    0.014
  2451157.58017   16.244    0.017
  2451160.60500   16.052    0.015
  2451164.72898   16.321    0.015
  2451170.58391   16.254    0.017
  2451178.70649   16.096    0.020
  2451182.70494   16.227    0.018
  2451185.64765   16.040    0.020
  2451187.68418   16.091    0.017
  2451190.55355   16.113    0.015
  2451202.62921   16.221    0.015
  2451208.59974   16.331    0.015
  2451211.60215   16.308    0.017
  2451216.59012   16.360    0.020
  2451219.59451   16.205    0.015
