2450455.651580 16.95000 0.01200
2450455.730370 16.97000 0.01300
2450455.777950 16.97900 0.01400
2450456.598040 16.94200 0.01300
2450456.647760 16.93200 0.01600
2450456.718500 16.94600 0.01400
2450456.765970 16.94500 0.01200
2450456.817400 16.95900 0.01400
2450457.565740 16.94900 0.01400
2450457.609680 16.93500 0.01300
2450457.668320 16.92400 0.01400
2450457.726900 16.94600 0.01300
2450457.785560 16.93600 0.01400
2450457.844270 16.95000 0.01600
2450458.642130 16.95000 0.01400
2450458.700770 16.94900 0.01600
2450459.559340 16.97900 0.01500
2450459.605510 16.96200 0.01400
2450459.664080 16.96100 0.01300
2450459.723530 16.92800 0.01300
2450459.767360 16.94000 0.01400
2450459.811150 16.93600 0.01300
2450461.570230 17.03900 0.01400
2450461.614030 17.00100 0.01400
2450461.672680 16.96800 0.01300
2450461.738820 16.97500 0.01300
2450461.800840 16.95200 0.01600
2450462.570760 17.13600 0.01500
2450462.629400 17.06900 0.01300
2450462.675380 17.03000 0.01300
2450465.674240 17.06700 0.01700
2450465.721930 17.11500 0.01800
2450465.806700 17.10900 0.01600
2450466.657960 17.02400 0.01400
2450466.724470 17.04000 0.01400
2450466.809480 17.14900 0.01600
2450467.661610 16.97100 0.01400
2450467.766220 16.99400 0.01300
2450467.832170 17.07100 0.01500
2450468.668300 16.95900 0.01500
2450468.738480 16.98200 0.01300
2450468.797070 16.98700 0.01300
2450468.848230 16.99300 0.01300
2450469.669170 16.94300 0.01500
2450469.747290 16.96300 0.01500
2450469.806200 16.97000 0.01500
2450471.655010 16.94000 0.01500
2450471.791790 16.92700 0.01700
2450472.629600 16.94400 0.01400
2450472.673460 16.93300 0.01400
2450472.717250 16.93800 0.01500
2450472.783200 16.92800 0.01600
2450474.709160 16.95900 0.01600
2450474.775610 16.94700 0.02700
2450475.543550 17.12200 0.01900
2450475.602340 17.07800 0.01700
2450475.668480 17.01700 0.01900
2450475.720610 16.99100 0.01800
2450476.754610 17.00600 0.01600
2450477.540290 17.07300 0.01600
2450477.591610 17.12700 0.01400
2450477.739070 17.09500 0.01400
2450477.819940 17.01900 0.01600
2450478.546440 16.99500 0.01500
2450478.766830 17.12500 0.01500
2450478.825800 17.07800 0.01400
2450479.545270 16.99100 0.01500
2450479.589190 16.99900 0.01300
2450479.752090 17.14400 0.01500
2450479.826800 17.15200 0.01800
2450480.581340 16.97100 0.01500
2450480.662500 16.98200 0.01300
2450480.756060 17.04100 0.01600
2450480.800190 17.07600 0.01600
2450481.566520 16.95100 0.01400
2450481.714890 16.98400 0.01400
2450481.758870 16.99800 0.01500
2450481.802830 17.00500 0.01400
2450482.715760 16.95500 0.01400
2450482.793660 16.95900 0.01400
2450483.582030 16.93600 0.01600
2450483.626480 16.93300 0.01500
2450483.670330 16.94300 0.01400
2450483.714330 16.93400 0.01400
2450483.758220 16.96900 0.01500
2450483.802140 16.95900 0.01500
2450484.580700 16.96400 0.01500
2450484.689370 16.94400 0.01400
2450484.733740 16.93400 0.01300
2450484.777740 16.91200 0.01400
2450485.584340 16.96700 0.01300
2450485.731290 16.93300 0.01400
2450485.775370 16.93200 0.01400
2450486.580850 16.99500 0.01400
2450486.626360 16.96700 0.01500
2450486.722910 16.95300 0.01400
2450486.768110 16.93400 0.01300
2450487.607800 16.99000 0.01300
2450487.656090 16.98900 0.01300
2450487.703840 16.94600 0.01400
2450487.748010 16.95100 0.01300
2450487.792180 16.94300 0.01400
2450488.593310 17.04700 0.01400
2450488.637270 17.01100 0.01300
2450488.706130 16.99700 0.01500
2450488.750140 16.98900 0.01500
2450488.794190 16.97400 0.01500
2450489.569050 17.13100 0.01400
2450489.658030 17.05100 0.01300
2450489.701940 17.00800 0.01400
2450489.745860 16.99200 0.01300
2450490.562270 17.13600 0.01200
2450490.699490 17.10300 0.01400
2450490.743580 17.06300 0.01500
2450490.787590 17.00300 0.01500
2450491.586800 17.05500 0.01500
2450491.638610 17.08200 0.01400
2450491.682750 17.13100 0.01500
2450491.796150 17.07600 0.01700
2450492.570970 16.99300 0.01600
2450492.645290 17.03600 0.01600
2450493.574010 16.98400 0.01300
2450493.618500 16.95800 0.01300
2450494.568720 16.95700 0.01400
2450494.612650 16.96300 0.01300
2450494.656870 16.99700 0.01400
2450494.701200 16.98600 0.01400
2450494.746180 17.00000 0.01500
2450495.571530 16.95000 0.01500
2450495.645180 16.95000 0.01600
2450495.698630 16.97400 0.02000
2450496.566920 16.93100 0.01400
2450496.611690 16.93500 0.01700
2450496.655740 16.93800 0.01700
2450496.700630 16.94500 0.01900
2450498.565980 16.96500 0.01500
2450498.610030 16.92900 0.01300
2450498.723780 16.91200 0.01400
2450498.767700 16.94700 0.01600
2450499.560930 16.97800 0.01500
2450499.606630 16.96300 0.01400
2450499.746940 16.94100 0.01600
2450500.559330 16.99400 0.01800
2450500.603660 16.98400 0.01900
2450500.648550 16.98600 0.01800
2450500.699700 16.95100 0.01700
2450500.744140 16.94400 0.01900
2450501.567840 17.05400 0.01700
2450501.686590 17.00500 0.01900
2450507.556280 16.96100 0.01400
2450507.601460 16.97200 0.01500
2450507.673280 17.01200 0.02600
2450509.552140 16.93000 0.01600
2450509.599210 16.93500 0.01500
2450509.651520 16.94900 0.01600
2450510.593760 16.92600 0.01500
2450510.639330 16.93600 0.01600
2450510.686920 16.92400 0.01700
2450511.679210 16.91900 0.01700
2450512.585880 16.94900 0.01400
2450512.634220 16.96600 0.01700
2450512.708520 16.93500 0.01300
2450512.754020 16.93100 0.01300
2450513.566170 16.96400 0.01600
2450513.611760 16.97500 0.01400
2450513.703440 16.93900 0.01300
2450513.750660 16.93500 0.01500
2450514.574410 17.01300 0.01400
2450514.643480 16.97700 0.01500
2450514.693840 16.94500 0.01400
2450514.740700 16.97100 0.01400
2450515.568560 17.08300 0.01500
2450515.623320 17.02500 0.01400
2450515.671560 16.98300 0.01400
2450516.574880 17.15800 0.01900
2450516.629090 17.10200 0.01700
2450516.676010 17.05800 0.01500
2450516.722560 17.00400 0.01600
2450517.572870 17.06400 0.01600
2450517.622690 17.11800 0.01900
2450517.672680 17.10900 0.01800
2450517.718860 17.09400 0.01900
2450518.610230 17.03200 0.01600
2450518.655460 17.09900 0.01600
2450518.704540 17.15700 0.02100
2450519.570850 16.96700 0.01400
2450519.617460 16.99100 0.01300
2450519.699890 17.03700 0.01700
2450520.711620 17.02000 0.01900
2450521.567120 16.94000 0.01700
2450521.612270 16.93500 0.01800
2450521.675030 16.98000 0.01800
2450523.576280 16.93600 0.01700
2450523.628820 16.92000 0.01600
2450523.678700 16.92100 0.01600
2450524.568630 16.93400 0.01600
2450524.618670 16.91900 0.01800
2450526.555810 16.97300 0.02100
2450526.657790 16.94400 0.02000
2450527.680950 16.97400 0.01700
2450530.571090 17.10600 0.02200
2450531.568510 17.04300 0.01900
2450532.558000 16.99900 0.01800
2450533.575210 16.97000 0.02000
2450534.564390 16.94100 0.02000
2450534.608550 16.98600 0.01900
2450534.660300 16.97800 0.02200
2450535.549030 16.92600 0.01500
2450535.609320 16.94300 0.02000
2450535.683030 16.95500 0.02100
2450536.528140 16.91800 0.01500
2450536.573380 16.93300 0.01500
2450536.623810 16.93300 0.01700
2450537.522760 16.93800 0.01500
2450538.510710 16.97500 0.01600
2450538.562500 16.93500 0.01500
2450539.519350 16.97600 0.01600
2450539.630480 16.94600 0.01500
2450539.674570 16.93100 0.01400
2450540.680620 16.92900 0.01600
2450541.529760 17.04100 0.01500
2450541.586780 16.97700 0.01500
2450542.518840 17.17200 0.01600
2450542.570750 17.12000 0.01600
2450542.618200 17.06800 0.01500
2450542.662350 17.01800 0.01800
2450543.557050 17.09800 0.01500
2450543.601140 17.11800 0.01600
2450543.638200 17.09800 0.01600
2450544.509850 16.98900 0.01600
2450544.554150 17.04200 0.01700
2450544.598420 17.10200 0.01600
2450544.643640 17.15300 0.01900
2450551.499570 16.96900 0.01400
2450552.507890 16.98800 0.01600
2450553.516340 16.99000 0.01500
2450553.627070 16.97400 0.01500
2450554.493090 17.05500 0.01500
2450554.578550 17.00600 0.01700
2450555.499410 17.15900 0.02200
2450557.599990 17.13800 0.02300
2450558.546760 16.98600 0.02100
2450559.530570 16.98900 0.01600
2450560.508620 16.94000 0.01900
2450561.508660 16.95600 0.01800
2450562.510220 16.95200 0.01800
2450564.511350 16.96200 0.01900
2450565.517180 16.96200 0.01600
2450566.511180 16.99400 0.01400
2450567.512230 17.02700 0.01300
2450568.497500 17.15600 0.03000
2450569.507330 17.11100 0.01600
2450571.493130 16.98900 0.01600
2450572.522360 16.98400 0.01700
2450573.526220 16.94700 0.01700
2450574.484600 16.93400 0.01300
2450575.483240 16.93200 0.01600
2450576.498320 16.92400 0.01800
2450577.492200 16.94300 0.01600
2450578.505250 16.97800 0.01400
2450582.487910 17.12900 0.02100
2450583.490650 17.08900 0.01400
2450672.876060 16.95500 0.01300
2450689.906540 16.95700 0.01300
2450699.909950 16.94600 0.01500
2450701.826870 16.94200 0.01500
2450704.869370 16.98500 0.01600
2450706.850800 17.15000 0.02000
2450714.818240 16.92700 0.01200
2450716.782840 16.98300 0.01300
2450720.839180 17.14100 0.01500
2450728.778030 16.96400 0.01200
2450729.778020 16.96100 0.01300
2450730.733570 17.00700 0.01400
2450733.824570 17.12900 0.02200
2450741.827820 16.94300 0.01500
2450745.782630 17.11400 0.01400
2450747.831060 17.14600 0.01400
2450753.779020 16.93200 0.01500
2450759.819470 17.09900 0.01600
2450766.793640 16.91500 0.01600
2450772.812710 17.05500 0.01500
2450775.794440 17.01600 0.01300
2450779.813100 16.93500 0.01300
2450787.789520 17.10800 0.01500
2450789.773510 16.97500 0.01300
2450790.784000 16.96100 0.01500
2450795.741610 16.98000 0.01400
2450796.813520 16.96100 0.01400
2450797.741270 17.01900 0.01300
2450798.713250 17.12100 0.01300
2450805.798160 16.94400 0.01700
2450816.769190 16.97400 0.01300
2450817.688390 16.92500 0.01300
2450819.788090 16.95400 0.01400
2450822.802280 16.95500 0.01100
2450824.831560 16.98000 0.01400
2450826.655030 17.03100 0.01500
2450829.725640 16.96600 0.01500
2450832.681870 16.93900 0.01300
2450836.780690 16.98300 0.01500
2450840.660050 16.99500 0.01600
2450843.660530 16.93400 0.01300
2450850.634090 17.04600 0.01300
2450854.664850 17.00900 0.01700
2450855.638830 16.98000 0.01600
2450856.605140 16.95000 0.01600
2450858.577710 16.96300 0.01400
2450864.680880 17.10500 0.02300
2450866.639820 17.05600 0.02300
2450875.553020 17.03300 0.01200
2450879.639550 17.08800 0.01900
2450880.538640 16.97500 0.01400
2450887.551920 16.96700 0.01500
2450892.635480 17.15700 0.01800
2450895.526360 16.96200 0.01800
2450898.533200 16.93200 0.01100
2450918.520330 17.03400 0.02600
2450922.600550 16.96700 0.02100
2450928.526530 16.98400 0.01700
2450931.548440 17.14300 0.01900
2450933.558180 16.97900 0.01400
2450947.497840 16.93900 0.01900
2450951.547800 16.93500 0.01300
2451045.886200 16.98200 0.01400
2451051.866480 17.00100 0.01500
2451052.901680 16.96900 0.01500
2451053.881870 17.01800 0.01200
2451054.897580 17.12600 0.01300
2451055.870050 17.09400 0.01600
2451059.882830 16.96600 0.01500
2451061.892560 16.93000 0.01500
2451068.890670 17.12400 0.01300
2451076.861960 16.93900 0.01500
2451081.865080 17.11200 0.01300
2451087.812140 16.91600 0.01300
2451091.814650 16.98200 0.01600
2451102.797100 16.93500 0.01000
2451106.852120 17.02200 0.01200
2451107.779880 17.12400 0.01300
2451113.792670 16.90500 0.01300
2451119.797400 17.04600 0.01500
2451126.820450 16.93900 0.01300
2451131.691230 17.03900 0.01800
2451132.743210 17.08400 0.01400
2451136.776490 17.00400 0.01400
2451138.800650 16.97800 0.01200
2451142.667670 16.99000 0.01100
2451144.736600 16.98900 0.01200
2451151.762440 16.96200 0.01300
2451155.761720 16.91300 0.01200
2451158.759260 16.99300 0.01200
2451161.737190 17.06600 0.01200
2451165.757910 16.95000 0.01300
2451169.752820 16.97100 0.01400
2451174.726640 17.09200 0.01400
2451179.743460 16.93100 0.01500
2451181.815500 16.94700 0.01500
2451186.769930 17.09900 0.01300
