  2450622.88045   15.443    0.011
  2450624.90701   15.377    0.010
  2450625.89445   15.416    0.013
  2450626.86598   15.240    0.014
  2450627.85220   15.451    0.010
  2450628.89329   15.417    0.014
  2450629.89109   15.397    0.008
  2450631.92204   15.233    0.007
  2450632.86254   15.462    0.010
  2450635.89283   15.332    0.010
  2450643.86184   15.324    0.008
  2450645.83357   15.335    0.013
  2450649.78868   15.338    0.014
  2450652.83588   15.373    0.015
  2450656.84903   15.490    0.011
  2450657.82129   15.341    0.008
  2450663.76786   15.422    0.008
  2450664.87277   15.307    0.008
  2450665.82006   15.460    0.013
  2450666.83062   15.454    0.014
  2450667.84984   15.310    0.014
  2450668.82066   15.425    0.015
  2450670.78624   15.506    0.010
  2450671.80828   15.396    0.013
  2450672.81383   15.352    0.017
  2450673.78121   15.358    0.010
  2450684.74159   15.448    0.015
  2450685.79645   15.404    0.010
  2450687.77907   15.402    0.011
  2450688.72111   15.345    0.011
  2450689.74826   15.485    0.010
  2450697.71439   15.425    0.008
  2450698.78550   15.324    0.010
  2450699.68454   15.479    0.014
  2450700.72531   15.311    0.010
  2450701.69754   15.405    0.011
  2450704.72552   15.481    0.010
  2450706.69118   15.430    0.008
  2450707.72874   15.356    0.010
  2450708.75289   15.416    0.011
  2450712.75344   15.336    0.010
  2450713.73480   15.481    0.015
  2450714.74978   15.368    0.007
  2450715.71534   15.314    0.011
  2450716.68342   15.426    0.013
  2450726.66604   15.410    0.010
  2450728.67675   15.445    0.013
  2450729.67888   15.262    0.010
  2450730.66326   15.451    0.011
  2450733.62975   15.436    0.011
  2450739.64971   15.308    0.010
  2450744.63887   15.396    0.015
  2450746.78061   15.321    0.015
  2450747.65108   15.445    0.014
  2450748.61281   15.255    0.010
  2450749.61820   15.457    0.011
  2450750.61204   15.418    0.013
  2450751.62045   15.402    0.007
  2450752.73487   15.417    0.010
  2450753.67050   15.255    0.010
  2450759.62834   15.461    0.011
  2450760.65402   15.332    0.013
  2450761.73532   15.423    0.014
  2450762.62144   15.296    0.008
  2450762.65100   15.268    0.013
  2450763.63766   15.298    0.013
  2450763.74841   15.301    0.015
  2450765.56973   15.303    0.010
  2450766.60717   15.416    0.015
  2450767.61471   15.283    0.010
  2450767.77695   15.306    0.010
  2450769.59755   15.422    0.013
  2450769.67126   15.431    0.011
  2450772.59859   15.267    0.015
  2450773.75590   15.447    0.011
  2450776.63550   15.378    0.013
  2450777.60976   15.274    0.011
  2450778.61316   15.485    0.008
  2450779.64004   15.375    0.013
  2450779.75036   15.394    0.010
  2450781.55423   15.345    0.013
  2450781.73257   15.370    0.013
  2450782.61762   15.327    0.008
  2450782.74360   15.260    0.015
  2450783.53679   15.489    0.014
  2450784.57871   15.300    0.011
  2450785.60558   15.406    0.013
  2450785.75116   15.417    0.013
  2450786.60925   15.295    0.011
  2450787.68970   15.339    0.014
  2450788.62253   15.452    0.011
  2450788.64808   15.474    0.008
  2450790.57122   15.408    0.010
  2450792.54919   15.485    0.010
  2450795.61387   15.398    0.008
  2450796.54277   15.347    0.010
  2450797.70293   15.477    0.013
  2450798.56557   15.352    0.013
  2450799.70352   15.308    0.011
  2450800.61851   15.361    0.011
  2450806.61608   15.342    0.013
  2450808.54748   15.294    0.008
  2450816.67847   15.433    0.014
  2450817.58856   15.405    0.011
  2450819.55135   15.384    0.011
  2450820.62765   15.317    0.013
  2450822.54822   15.349    0.013
  2450824.57401   15.371    0.010
  2450825.64714   15.325    0.010
  2450828.60731   15.369    0.014
  2450829.57391   15.380    0.011
  2450832.58081   15.302    0.010
  2450833.60068   15.399    0.011
  2450834.57028   15.372    0.010
  2450836.54842   15.403    0.010
  2450838.58138   15.412    0.011
  2450840.59114   15.447    0.010
  2450845.54287   15.460    0.010
  2450855.57101   15.413    0.011
  2450859.55882   15.435    0.011
  2450875.51345   15.276    0.014
  2450962.92724   15.248    0.014
  2450966.92673   15.390    0.013
  2450970.90312   15.403    0.010
  2450976.88376   15.280    0.008
  2450986.83811   15.338    0.010
  2450987.85175   15.515    0.018
  2450991.91977   15.272    0.013
  2450998.89480   15.328    0.014
  2451004.79338   15.499    0.020
  2451006.82199   15.461    0.008
  2451025.92924   15.355    0.020
  2451035.74417   15.467    0.017
  2451037.77337   15.310    0.011
  2451041.78154   15.283    0.014
