  2450626.94062   16.889    0.020
  2450627.90659   16.868    0.018
  2450628.91598   16.813    0.021
  2450632.91626   16.908    0.018
  2450633.92077   16.852    0.018
  2450643.88464   16.933    0.022
  2450645.88812   16.755    0.017
  2450649.85742   16.923    0.020
  2450656.90321   16.735    0.024
  2450657.84440   16.766    0.021
  2450658.91603   16.877    0.021
  2450664.80740   16.899    0.017
  2450664.89593   16.911    0.018
  2450665.88290   16.914    0.018
  2450666.89344   16.873    0.015
  2450667.90426   16.784    0.021
  2450668.87486   16.782    0.018
  2450670.84049   16.931    0.020
  2450671.86302   16.893    0.017
  2450672.91654   16.803    0.020
  2450673.71880   16.801    0.017
  2450673.92051   16.814    0.021
  2450684.79556   16.720    0.018
  2450685.73412   16.770    0.018
  2450686.77652   16.853    0.017
  2450688.88136   16.826    0.015
  2450689.77135   16.795    0.014
  2450697.73736   16.906    0.022
  2450698.88338   16.980    0.024
  2450699.73988   16.924    0.017
  2450700.74849   16.769    0.015
  2450701.72093   16.737    0.017
  2450706.71697   16.767    0.020
  2450707.75295   16.841    0.020
  2450712.72081   16.718    0.014
  2450713.75855   16.916    0.022
  2450714.77392   16.913    0.021
  2450716.70754   16.882    0.021
  2450720.68312   16.953    0.017
  2450722.64838   16.898    0.018
  2450726.74052   16.937    0.015
  2450728.63928   16.781    0.018
  2450729.70621   16.783    0.018
  2450733.69232   16.807    0.018
  2450741.68384   16.927    0.017
  2450742.77426   16.908    0.022
  2450744.72613   16.728    0.017
  2450745.67740   16.764    0.014
  2450747.61628   16.854    0.020
  2450748.57782   16.941    0.020
  2450749.58552   16.922    0.029
  2450750.58007   16.835    0.020
  2450751.58719   16.731    0.018
  2450752.78978   16.947    0.022
  2450753.73038   16.935    0.018
  2450754.69696   16.927    0.017
  2450759.59203   16.937    0.021
  2450761.59536   16.761    0.022
  2450762.58597   16.768    0.021
  2450762.72047   16.846    0.024
  2450763.60495   16.888    0.020
  2450763.68556   16.958    0.025
  2450765.63626   16.941    0.021
  2450766.53248   16.870    0.025
  2450766.67308   16.750    0.021
  2450767.58155   16.800    0.025
  2450767.64026   16.763    0.021
  2450767.73495   16.811    0.021
  2450769.56451   16.873    0.017
  2450770.54212   16.910    0.025
  2450771.56683   16.964    0.028
  2450772.56554   16.753    0.018
  2450772.74677   16.747    0.017
  2450773.62740   16.792    0.017
  2450774.65746   16.897    0.028
  2450775.60975   16.924    0.022
  2450776.59899   16.915    0.022
  2450776.75160   16.763    0.021
  2450778.58149   16.771    0.022
  2450779.56184   16.821    0.025
  2450779.71662   16.893    0.021
  2450780.56582   16.924    0.020
  2450780.73480   16.937    0.022
  2450781.61650   16.881    0.022
  2450782.55103   16.977    0.024
  2450782.65072   16.813    0.024
  2450783.59686   16.833    0.027
  2450784.64234   16.858    0.028
  2450785.53873   16.862    0.024
  2450786.54496   16.955    0.024
  2450787.62662   16.920    0.024
  2450788.55486   16.893    0.021
  2450790.59442   16.845    0.024
  2450795.58231   16.797    0.024
  2450797.55041   16.922    0.020
  2450798.61983   16.892    0.024
  2450800.55499   16.711    0.017
  2450802.64664   16.864    0.021
  2450806.55274   16.797    0.017
  2450808.57101   16.983    0.031
  2450816.64727   16.764    0.027
  2450819.62169   16.867    0.020
  2450822.60804   16.803    0.024
  2450824.62804   16.927    0.028
  2450825.61576   16.964    0.025
  2450828.66110   16.857    0.024
  2450829.62772   16.969    0.022
  2450832.63457   16.747    0.025
  2450834.53679   16.860    0.025
  2450836.60224   16.914    0.021
  2450838.62110   16.749    0.021
  2450840.61404   16.940    0.022
  2450842.56964   16.914    0.024
  2450843.61632   16.743    0.018
  2450845.60052   16.900    0.017
  2450850.58915   16.826    0.022
  2450855.59391   16.813    0.024
  2450860.52831   16.707    0.027
  2450874.52329   16.940    0.029
  2450963.90677   16.906    0.022
  2450986.89315   16.871    0.022
  2450987.90538   16.846    0.022
  2450996.89202   16.902    0.021
  2450998.82435   16.874    0.024
  2451005.85062   16.828    0.020
  2451025.83251   16.861    0.020
  2451035.80022   16.911    0.021
  2451037.82730   16.830    0.020
  2451038.84545   16.751    0.018
  2451041.83367   16.882    0.025
  2451045.79800   16.851    0.017
  2451049.82688   16.768    0.017
  2451053.71821   16.866    0.021
  2451058.78624   16.811    0.020
  2451059.83190   16.774    0.020
  2451061.81834   16.875    0.025
  2451064.77478   16.809    0.025
  2451069.68819   16.835    0.018
  2451074.66938   16.938    0.020
  2451077.66386   16.764    0.017
  2451079.66588   16.834    0.022
  2451081.71307   16.778    0.021
  2451084.65204   16.841    0.020
  2451087.67145   16.841    0.020
  2451090.63944   16.864    0.027
  2451092.70350   16.733    0.018
  2451094.69931   16.815    0.028
  2451095.72976   16.940    0.024
  2451102.66863   16.922    0.024
  2451107.63681   16.826    0.025
  2451112.67994   16.909    0.020
  2451117.61850   16.956    0.022
  2451122.63287   16.831    0.021
  2451128.58288   16.913    0.022
  2451138.65393   16.886    0.020
  2451140.66233   16.920    0.018
  2451144.68893   16.901    0.029
  2451151.60024   16.950    0.021
  2451157.56708   16.841    0.022
  2451160.59186   16.917    0.025
  2451163.67028   16.799    0.018
  2451164.71588   16.837    0.021
  2451170.57083   16.844    0.025
  2451182.69181   16.831    0.028
  2451185.63455   16.907    0.024
  2451187.67105   16.895    0.027
  2451190.54047   16.950    0.024
  2451202.61612   16.888    0.015
  2451208.58664   16.766    0.020
  2451211.58904   16.928    0.021
  2451216.57701   16.791    0.020
  2451219.58143   16.838    0.024
