  2450627.91994   17.380    0.024
  2450628.92926   17.438    0.021
  2450632.92958   17.202    0.024
  2450633.93405   17.513    0.031
  2450635.92917   17.211    0.021
  2450643.89793   17.253    0.018
  2450645.90143   17.483    0.029
  2450649.87074   17.297    0.032
  2450656.91651   17.455    0.025
  2450657.85772   17.127    0.028
  2450664.82072   17.471    0.028
  2450664.90925   17.449    0.025
  2450665.89624   17.318    0.027
  2450666.90677   17.330    0.024
  2450667.91760   17.511    0.035
  2450668.88816   17.268    0.021
  2450670.85380   17.495    0.027
  2450671.87637   17.271    0.018
  2450672.92989   17.397    0.022
  2450673.73214   17.475    0.027
  2450684.80891   17.449    0.032
  2450685.74745   17.226    0.022
  2450686.78986   17.360    0.022
  2450688.89470   17.295    0.022
  2450689.78472   17.390    0.031
  2450697.75069   17.267    0.022
  2450698.89675   17.459    0.024
  2450699.75321   17.355    0.020
  2450700.76183   17.296    0.027
  2450701.73427   17.418    0.025
  2450704.70657   17.431    0.031
  2450706.73030   17.389    0.029
  2450707.76631   17.362    0.027
  2450708.73381   17.221    0.028
  2450712.73419   17.463    0.028
  2450713.77188   17.207    0.025
  2450714.78730   17.349    0.027
  2450716.72092   17.208    0.022
  2450720.69648   17.401    0.025
  2450722.66174   17.204    0.024
  2450726.75387   17.433    0.022
  2450728.65266   17.312    0.021
  2450729.71956   17.415    0.025
  2450730.64369   17.350    0.025
  2450733.70570   17.097    0.022
  2450739.77066   17.315    0.027
  2450741.69720   17.308    0.028
  2450742.78763   17.379    0.029
  2450745.69077   17.323    0.020
  2450747.62967   17.298    0.029
  2450748.59120   17.338    0.028
  2450749.59889   17.481    0.032
  2450750.59348   17.259    0.024
  2450751.60060   17.388    0.034
  2450752.80317   17.107    0.025
  2450753.74373   17.346    0.025
  2450754.71033   17.444    0.028
  2450759.60541   17.370    0.032
  2450761.60878   17.108    0.035
  2450762.59936   17.358    0.036
  2450762.73391   17.370    0.034
  2450763.61834   17.404    0.022
  2450763.69894   17.455    0.025
  2450764.70556   17.212    0.031
  2450765.64968   17.471    0.031
  2450766.68650   17.456    0.036
  2450767.59495   17.096    0.027
  2450767.65368   17.221    0.021
  2450767.74832   17.344    0.032
  2450769.57792   17.448    0.028
  2450770.56567   17.153    0.027
  2450772.57895   17.450    0.032
  2450772.76016   17.240    0.025
  2450773.64080   17.337    0.025
  2450775.62314   17.272    0.022
  2450776.61240   17.334    0.028
  2450776.76499   17.458    0.029
  2450778.59487   17.237    0.024
  2450779.57521   17.385    0.035
  2450779.73000   17.501    0.039
  2450780.74819   17.211    0.022
  2450781.62989   17.302    0.027
  2450783.61024   17.254    0.024
  2450784.65572   17.346    0.028
  2450785.55211   17.456    0.031
  2450786.55834   17.304    0.027
  2450787.64002   17.330    0.025
  2450788.56826   17.421    0.027
  2450790.60782   17.388    0.025
  2450795.59573   17.251    0.029
  2450797.56381   17.497    0.029
  2450798.63325   17.339    0.024
  2450800.56839   17.388    0.024
  2450806.56613   17.195    0.021
  2450808.58437   17.414    0.042
  2450816.66066   17.444    0.028
  2450817.65595   17.213    0.024
  2450819.63506   17.390    0.027
  2450822.62145   17.285    0.028
  2450825.62917   17.132    0.027
  2450828.67449   17.158    0.031
  2450829.64114   17.405    0.025
  2450832.64795   17.475    0.035
  2450834.55021   17.133    0.025
  2450836.61564   17.447    0.038
  2450838.63448   17.471    0.028
  2450840.62741   17.338    0.029
  2450842.63882   17.225    0.025
  2450843.62966   17.365    0.029
  2450845.62051   17.276    0.020
  2450850.60251   17.179    0.025
  2450855.60726   17.379    0.041
  2450856.57202   17.097    0.029
  2450858.53995   17.381    0.038
  2450874.53661   17.372    0.035
  2450963.92006   17.348    0.031
  2450986.90645   17.169    0.029
  2450987.91869   17.495    0.029
  2450996.90530   17.527    0.031
  2450998.83766   17.304    0.028
  2451003.83968   17.286    0.038
  2451005.86397   17.395    0.035
  2451008.89691   17.119    0.031
  2451020.86017   17.227    0.029
  2451025.84580   17.301    0.024
  2451035.81353   17.422    0.027
  2451037.84065   17.367    0.027
  2451038.85879   17.485    0.036
  2451041.84697   17.478    0.027
  2451045.81133   17.233    0.027
  2451049.84024   17.464    0.029
  2451053.73152   17.423    0.025
  2451059.84521   17.233    0.027
  2451061.83166   17.290    0.029
  2451064.78814   17.280    0.027
  2451069.70155   17.440    0.031
  2451074.68271   17.321    0.028
  2451077.67717   17.406    0.027
  2451079.67924   17.216    0.039
  2451081.72643   17.238    0.029
  2451084.66538   17.280    0.027
  2451087.68484   17.152    0.025
  2451090.65282   17.155    0.031
  2451092.71688   17.426    0.036
  2451102.68195   17.364    0.027
  2451107.65018   17.284    0.027
  2451112.69333   17.093    0.028
  2451117.63184   17.402    0.034
  2451122.64623   17.436    0.029
  2451128.59630   17.437    0.035
  2451132.62220   17.303    0.035
  2451138.66733   17.367    0.025
  2451140.67569   17.219    0.028
  2451144.70232   17.444    0.046
  2451151.61360   17.410    0.029
  2451154.57075   17.359    0.031
  2451157.58044   17.227    0.029
  2451160.60527   17.146    0.029
  2451164.72925   17.508    0.036
  2451170.58418   17.412    0.032
  2451178.70676   17.397    0.046
  2451182.70521   17.244    0.035
  2451185.64792   17.176    0.022
  2451187.68445   17.412    0.036
  2451190.55382   17.410    0.032
  2451202.62948   17.295    0.027
  2451208.60001   17.286    0.029
  2451211.60242   17.409    0.025
  2451216.59039   17.273    0.025
  2451219.59478   17.287    0.028
