  2450626.93249   17.157    0.021
  2450627.89816   17.325    0.029
  2450631.91363   17.343    0.022
  2450632.90837   17.151    0.024
  2450635.88430   17.353    0.024
  2450643.85369   17.077    0.024
  2450645.87982   17.210    0.022
  2450649.84251   17.234    0.031
  2450656.89501   17.143    0.022
  2450657.89888   17.404    0.028
  2450665.87467   17.020    0.018
  2450666.87676   17.341    0.024
  2450668.86655   17.374    0.032
  2450670.83222   17.337    0.029
  2450671.85468   17.196    0.020
  2450672.85963   17.316    0.025
  2450673.77268   17.137    0.022
  2450684.78764   17.074    0.020
  2450685.78814   17.343    0.025
  2450686.74422   17.134    0.020
  2450687.90552   16.958    0.021
  2450688.87343   17.367    0.024
  2450689.73997   17.325    0.024
  2450697.70583   17.091    0.022
  2450699.73189   17.228    0.020
  2450700.71697   17.348    0.024
  2450701.68865   17.162    0.022
  2450704.68323   17.231    0.025
  2450706.77606   17.029    0.025
  2450707.71214   17.320    0.022
  2450713.72420   17.337    0.027
  2450714.74076   17.243    0.027
  2450715.78162   17.119    0.021
  2450716.76414   17.291    0.021
  2450726.73132   17.264    0.024
  2450728.72443   17.120    0.020
  2450729.66881   17.283    0.022
  2450730.62015   17.388    0.028
  2450733.67976   17.293    0.027
  2450739.70197   17.295    0.024
  2450741.66557   17.314    0.022
  2450742.65937   17.310    0.022
  2450744.62789   17.316    0.024
  2450745.66779   17.118    0.022
  2450746.61259   17.341    0.024
  2450748.56703   17.359    0.028
  2450752.78156   16.989    0.021
  2450753.72131   17.328    0.021
  2450755.57654   17.254    0.024
  2450759.57917   17.311    0.022
  2450760.58350   16.988    0.025
  2450761.57875   17.379    0.028
  2450762.57675   17.100    0.025
  2450762.70701   17.227    0.025
  2450763.59574   17.332    0.028
  2450763.74000   17.165    0.024
  2450765.55910   17.338    0.035
  2450766.59602   17.231    0.031
  2450766.66257   17.235    0.035
  2450769.55538   17.242    0.028
  2450770.65168   17.332    0.029
  2450771.62784   16.959    0.022
  2450772.55591   17.325    0.025
  2450773.57850   17.081    0.025
  2450774.64832   17.413    0.034
  2450775.60122   17.188    0.024
  2450776.68217   17.330    0.028
  2450777.59910   17.241    0.021
  2450778.57226   17.298    0.028
  2450778.66375   17.322    0.031
  2450779.63164   17.286    0.027
  2450780.63143   17.087    0.024
  2450781.60801   17.257    0.027
  2450782.60566   16.973    0.022
  2450783.58542   17.316    0.024
  2450784.62501   17.052    0.024
  2450785.59586   17.374    0.029
  2450786.60058   17.153    0.020
  2450787.68098   17.338    0.029
  2450788.61259   17.186    0.027
  2450790.56260   17.142    0.025
  2450795.57436   17.087    0.022
  2450796.62396   17.337    0.032
  2450797.69445   17.171    0.025
  2450798.61186   17.352    0.024
  2450800.60977   17.347    0.024
  2450802.59030   17.289    0.025
  2450806.60712   17.080    0.029
  2450817.63456   16.983    0.020
  2450819.67566   17.047    0.025
  2450820.67466   17.342    0.029
  2450822.59461   17.286    0.034
  2450823.67188   17.262    0.025
  2450824.62001   17.283    0.032
  2450824.68284   17.261    0.036
  2450828.65324   16.957    0.024
  2450829.61984   17.353    0.027
  2450832.62676   17.117    0.022
  2450833.64687   17.350    0.027
  2450836.59443   17.136    0.027
  2450838.56756   17.147    0.034
  2450840.58299   17.306    0.031
  2450845.58865   17.101    0.017
  2450856.55066   17.117    0.027
  2450859.55029   17.329    0.034
  2450860.58260   17.032    0.024
  2450866.56990   17.298    0.031
  2450962.91903   17.239    0.031
  2450986.88531   17.256    0.024
  2450987.89761   17.320    0.031
  2450991.91149   17.339    0.029
  2450996.87925   17.255    0.031
  2450998.88493   17.292    0.029
  2451003.81611   17.122    0.027
  2451005.84153   17.159    0.025
  2451008.87468   17.321    0.032
  2451020.83758   17.174    0.028
  2451035.79210   17.221    0.029
  2451037.81936   17.342    0.028
  2451038.91838   17.086    0.025
  2451041.88881   17.360    0.029
  2451045.78995   17.371    0.025
  2451049.81036   17.250    0.022
  2451052.82076   17.358    0.029
  2451055.69050   17.001    0.022
  2451059.82116   17.223    0.031
  2451064.76430   17.075    0.027
  2451068.75617   17.045    0.024
  2451071.78416   17.340    0.027
  2451075.80130   17.084    0.022
  2451078.72308   17.321    0.043
  2451080.66912   17.381    0.028
  2451083.76142   17.189    0.028
  2451086.61198   17.307    0.031
  2451092.69517   17.138    0.027
  2451094.69132   17.117    0.020
  2451102.65993   17.327    0.025
  2451107.62826   17.032    0.025
  2451112.73445   17.122    0.027
  2451117.60987   17.264    0.032
  2451122.62146   17.110    0.025
  2451128.57005   17.191    0.029
  2451132.60041   17.321    0.029
  2451135.66909   17.208    0.021
  2451138.62188   17.356    0.025
  2451140.65425   17.098    0.027
  2451144.65727   17.040    0.029
  2451151.59174   17.291    0.028
  2451154.61133   17.269    0.034
  2451157.65708   17.109    0.027
  2451160.64858   17.292    0.031
  2451163.73051   17.339    0.028
  2451166.69756   17.034    0.025
  2451170.62647   17.175    0.025
  2451179.68530   17.039    0.027
  2451183.69417   17.222    0.034
  2451186.68801   17.172    0.024
  2451189.57656   17.275    0.031
  2451192.62115   17.143    0.028
  2451202.56771   17.309    0.025
  2451206.57133   17.342    0.028
  2451212.56290   17.338    0.028
  2451216.56894   17.110    0.024
  2451220.56513   17.076    0.022
  2451233.54826   17.090    0.022
