  2450622.87544   17.107    0.024
  2450625.88944   17.208    0.025
  2450626.86097   17.476    0.028
  2450627.84719   17.205    0.025
  2450628.88828   17.405    0.022
  2450631.91703   17.456    0.029
  2450632.85753   17.399    0.027
  2450633.89296   17.206    0.021
  2450635.88782   17.440    0.027
  2450643.85683   17.468    0.027
  2450645.82856   17.501    0.029
  2450649.78367   17.297    0.029
  2450652.83087   17.211    0.025
  2450656.84402   17.505    0.024
  2450657.81628   17.304    0.027
  2450663.76285   17.128    0.022
  2450664.86776   17.401    0.024
  2450665.81505   17.497    0.039
  2450666.82561   17.236    0.024
  2450667.84483   17.482    0.025
  2450668.81565   17.415    0.025
  2450670.78123   17.469    0.029
  2450671.80327   17.358    0.020
  2450672.80882   17.449    0.031
  2450673.77620   17.463    0.028
  2450684.73658   17.491    0.028
  2450685.79144   17.260    0.021
  2450687.77406   17.430    0.024
  2450688.71610   17.217    0.020
  2450689.74325   17.493    0.027
  2450697.70938   17.484    0.028
  2450698.78049   17.483    0.025
  2450699.67953   17.169    0.018
  2450700.72030   17.482    0.024
  2450701.69253   17.306    0.022
  2450704.72051   17.336    0.027
  2450706.68617   17.479    0.032
  2450707.72373   17.322    0.028
  2450708.74788   17.489    0.031
  2450712.74843   17.501    0.025
  2450713.72979   17.288    0.027
  2450714.74477   17.522    0.032
  2450715.71033   17.335    0.028
  2450716.67841   17.543    0.032
  2450726.66103   17.220    0.025
  2450729.67387   17.236    0.021
  2450730.65825   17.439    0.025
  2450733.62474   17.457    0.035
  2450739.64470   17.476    0.031
  2450741.61050   17.473    0.021
  2450742.58674   17.360    0.027
  2450744.63386   17.488    0.031
  2450745.58480   17.310    0.034
  2450746.77560   17.243    0.028
  2450747.64607   17.539    0.034
  2450748.60780   17.302    0.028
  2450749.61319   17.487    0.031
  2450750.60703   17.532    0.032
  2450751.61544   17.181    0.025
  2450752.72986   17.199    0.027
  2450753.66549   17.533    0.031
  2450759.62333   17.318    0.024
  2450760.64901   17.252    0.028
  2450761.62505   17.517    0.031
  2450761.73031   17.471    0.035
  2450762.61643   17.221    0.028
  2450762.64599   17.327    0.027
  2450763.63265   17.398    0.028
  2450763.74340   17.293    0.034
  2450765.56472   17.151    0.031
  2450766.60216   17.513    0.038
  2450766.70505   17.443    0.036
  2450767.60970   17.393    0.031
  2450769.59254   17.502    0.034
  2450769.66625   17.504    0.032
  2450770.59866   17.324    0.031
  2450771.63173   17.353    0.029
  2450772.59358   17.490    0.028
  2450773.59868   17.289    0.028
  2450773.75089   17.504    0.036
  2450774.59168   17.514    0.038
  2450775.54958   17.440    0.029
  2450776.63049   17.315    0.028
  2450777.60475   17.525    0.028
  2450778.60815   17.513    0.029
  2450779.63503   17.233    0.027
  2450779.74535   17.283    0.028
  2450781.54922   17.340    0.025
  2450781.72756   17.466    0.031
  2450782.61261   17.297    0.032
  2450782.73859   17.166    0.028
  2450783.53178   17.467    0.027
  2450784.57370   17.238    0.025
  2450785.60057   17.456    0.029
  2450785.74615   17.162    0.024
  2450786.60424   17.462    0.021
  2450787.68469   17.322    0.031
  2450788.61752   17.482    0.027
  2450788.64307   17.423    0.027
  2450790.56621   17.104    0.024
  2450792.54418   17.246    0.021
  2450795.60886   17.349    0.031
  2450796.53776   17.467    0.041
  2450797.69792   17.517    0.032
  2450798.56056   17.179    0.025
  2450799.69851   17.312    0.028
  2450800.61350   17.473    0.027
  2450806.61107   17.401    0.035
  2450808.54247   17.471    0.041
  2450816.67346   17.474    0.029
  2450817.58355   17.375    0.025
  2450819.54634   17.522    0.036
  2450820.62264   17.320    0.035
  2450822.54321   17.457    0.036
  2450825.64213   17.538    0.042
  2450828.60230   17.406    0.034
  2450829.56890   17.234    0.022
  2450832.57580   17.473    0.035
  2450833.59567   17.496    0.038
  2450834.56527   17.321    0.035
  2450836.54341   17.474    0.035
  2450838.57637   17.521    0.043
  2450840.58613   17.309    0.031
  2450845.53786   17.255    0.027
  2450855.56600   17.500    0.043
  2450859.55381   17.220    0.031
  2450962.92223   17.552    0.036
  2450966.92172   17.307    0.029
  2450970.89811   17.522    0.031
  2450976.87875   17.491    0.039
  2450986.83310   17.481    0.046
  2450987.84674   17.487    0.041
  2450991.91476   17.294    0.034
  2450996.91869   17.457    0.032
  2450998.88979   17.569    0.035
  2451004.78837   17.394    0.029
  2451006.81698   17.514    0.036
  2451020.88645   17.483    0.036
  2451025.92423   17.376    0.039
  2451035.73916   17.258    0.024
  2451037.76836   17.434    0.031
  2451041.77653   17.378    0.046
  2451045.73824   17.503    0.028
  2451048.71943   17.347    0.029
  2451052.76229   17.272    0.027
  2451055.63559   17.457    0.029
  2451059.76553   17.473    0.038
  2451061.71831   17.547    0.038
  2451064.80219   17.487    0.043
  2451068.70360   17.229    0.028
  2451072.68373   17.532    0.032
  2451076.66152   17.281    0.021
  2451078.67207   17.434    0.029
  2451081.68462   17.376    0.035
  2451084.62280   17.233    0.025
  2451087.64269   17.199    0.027
  2451090.69908   17.258    0.028
  2451092.73118   17.538    0.039
  2451094.63788   17.538    0.035
  2451102.60805   17.556    0.031
  2451106.70290   17.445    0.028
  2451116.58049   17.530    0.042
  2451120.56906   17.252    0.034
  2451126.64440   17.244    0.028
  2451129.54287   17.461    0.042
  2451132.52592   17.447    0.046
  2451135.57599   17.487    0.031
  2451138.62568   17.563    0.032
  2451140.60311   17.239    0.021
  2451144.66065   17.472    0.038
  2451151.54025   17.290    0.028
  2451155.54186   17.477    0.035
  2451159.53731   17.227    0.031
  2451162.56971   17.292    0.028
  2451164.68328   17.455    0.035
  2451170.54169   17.215    0.032
  2451178.65174   17.434    0.036
  2451182.66364   17.341    0.029
  2451183.70199   17.489    0.043
  2451185.68514   17.460    0.032
  2451188.68448   17.465    0.032
  2451191.56822   17.479    0.048
  2451202.58331   17.476    0.028
  2451205.53475   17.480    0.029
  2451211.55521   17.338    0.025
  2451217.56585   17.253    0.025
  2451220.56833   17.240    0.029
  2451229.52105   17.500    0.046
